"id","text","author","headline","profileUrl","timestamp","likes","comments","searchQuery","likesParsed","commentsParsed","engagement","isLead","leadScore","hotLead","ciComplaints","potentialCodemagicLead","hiring","question","stack","company","leadType"
"urn:li:activity:7432651875746959361","The latest update for 
hashtag
#CircleCI includes ""Getting started with Windsurf and CircleCI"" and ""Getting started with Gemini and CircleCI"".
 

hashtag
#CICD 
hashtag
#DevOps https://lnkd.in/dPXyYvr
…more","","1,267 followers
1,267 followers","https://www.linkedin.com/company/opsmatters/posts","1w • 
 
1 week ago • Visible to anyone on or off LinkedIn","0","0","mobile ci/cd",0,0,0,true,3,false,"{""platformsMentioned"":[""circleci""],""ciComplaintText"":""""}",true,false,false,"[]","","CI Pain"
"urn:li:activity:7434572279440760832","🚀 
hashtag
#HCLTech – Hiring Android & iOS Automation Engineers (Appium | Cloud Tools | CI/CD)
📍 Locations: Noida / Hyderabad / Vijayawada
🧩 Experience: 6 to 12 years
📧 Share your resume: shivarajkumar.medeg@hcltech.com
🔍 Role Overview
HCLTech is looking for talented and passionate Mobile Automation Engineers with strong hands-on experience in Android & iOS automation, Appium, and cloud-based testing platforms. If you enjoy building robust automation frameworks and working with CI/CD pipelines, this role is for you.
💡 Key Responsibilities
Develop, enhance, and maintain automation frameworks for Android and iOS mobile applications.
Design and execute automated test scripts using Appium across multiple devices.
Integrate mobile test suites into CI/CD pipelines (Azure DevOps, Jenkins, GitHub Actions, etc.).
Work with cloud-based mobile testing tools (Lambdatest, BrowserStack, AWS Device Farm, Sauce Labs, etc.).
Collaborate with developers, QA teams, and product owners to ensure high‑quality releases.
Analyze test results, identify defects, and drive continuous quality improvements.
🎯 Required Skills
6–12 years of hands-on experience in Mobile Test Automation.
Strong expertise in Appium, Java or Python, and automation design patterns.
Experience with Android Studio, Xcode, and device debugging.
Practical experience with cloud testing platforms (e.g., BrowserStack / SauceLabs / AWS Device Farm).
Solid understanding of CI/CD tools and pipelines.
Knowledge of Git, ADB commands, XCTest, UIAutomator is a plus.
Excellent problem‑solving and communication skills.
📍 Work Locations
Noida
Hyderabad
Vijayawada
📧 How to Apply
Interested candidates can send their resume to:
👉 shivarajkumar.medeg@hcltech.com

Aditi Nawani Anand Kumar Pandey Ramachandra Pandruvada shiwli mukherjee Chidvi Vakada Shubham Harode HCLTech
…more","","Test Manager | Program Management | Capability Manager | Testing Services
Test Manager | Program Management | Capability Manager | Testing Services","https://www.linkedin.com/in/shivaraj-m-b47945a0?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABV_GCcBRAg35k7lGL-YW45aNRTX1DY35aA","2d • 
 
2 days ago • Visible to anyone on or off LinkedIn","21","3 comments","mobile ci/cd",21,3000000,6000021,true,21,true,"{""platformsMentioned"":[""github actions"",""jenkins"",""azure devops""],""ciComplaintText"":""""}",true,true,false,"[]","","CI Pain"
"urn:li:activity:7435079444182097920","Hotlist | Mobile Architect / Senior Mobile Developer Available (C2C)

Hello Connections,

We currently have a highly experienced Mobile Architect / Mobile Engineering Manager available for new opportunities on C2C.

- Experience: 15+ Years
- Expertise: Android (Kotlin/Java), iOS (Swift/Objective-C), React Native
- Skills: Mobile Architecture (MVVM), REST APIs, CI/CD (Fastlane, GitHub Actions), Mobile DevOps, Performance Optimization, Offline-first Data Design, BLE Integrations

 Leadership: Experienced in leading distributed mobile teams, architecture decisions, and delivering high-performance mobile applications with millions of users.

This consultant has a strong track record in building scalable, high-quality mobile apps, improving reliability (99.9% crash-free sessions), and driving end-to-end mobile delivery.

If you have any Mobile Architect / Android / iOS / React Native opportunities, please feel free to reach out.

DM-Open to discussing suitable roles and collaborations.
Follow: Gowthami Krishna Vanga


hashtag
#mobiledeveloper 
hashtag
#androiddeveloper 
hashtag
#iosdeveloper 
hashtag
#reactnative 
hashtag
#mobilearchitect 
hashtag
#kotlin 
hashtag
#swift 
hashtag
#mobileengineering 
hashtag
#mobiledevops 
hashtag
#c2cconsultant 
hashtag
#hotlist 
hashtag
#c2cbench 
hashtag
#benchsales 
hashtag
#usstaffing
…more","","Sr.Resource Co-Ordinator | US IT Staffing | C2C | Hotlist Marketing | Building Strong Vendor Networks
Sr.Resource Co-Ordinator | US IT Staffing | C2C | Hotlist Marketing | Building Strong Vendor Networks","https://www.linkedin.com/in/gowthami-krishna-vanga-628190250?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAD32aIABuGG4yVSg7vNbUPi08OMIn7Uxxjg","17h • 
 
17 hours ago • Visible to anyone on or off LinkedIn","3","1 comment","mobile devops",3,1000000,2000003,true,16,true,"{""platformsMentioned"":[""github actions""],""ciComplaintText"":""""}",true,false,false,"[""react native"",""kotlin"",""swift""]","","CI Pain"
"urn:li:activity:7426668285191938048","Why every serious iOS team should invest in CI/CD early

Recently, I implemented a CI/CD pipeline for an iOS project using GitHub Actions + Fastlane — and the impact is immediate.

GitHub Actions handles the workflow automation with macOS runners, while Fastlane manages builds, testing, code signing, and TestFlight distribution.

Current flow:
Code push → Automated build → Tests → TestFlight release

What looks like a small engineering improvement actually compounds fast:
• Faster release cycles
• Fewer manual errors
• Consistent build quality
• Easier team collaboration
• Production-ready delivery process

For early-stage products, this is one of the highest-leverage investments you can make in engineering velocity.

Next on my list:
• Auto versioning
• Build health monitoring
• Release confidence metrics


hashtag
#iOS 
hashtag
#CICD 
hashtag
#EngineeringLeadership 
hashtag
#Fastlane 
hashtag
#GitHubActions 
hashtag
#StartupTech 
hashtag
#MobileArchitecture
…more",""," | iOS | Objective-C | Swift | SwiftUI
 | iOS | Objective-C | Swift | SwiftUI","https://www.linkedin.com/in/rohith-singh-%EF%A3%BF-521146117?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAB0H62kByccUQ0rgHFLXQ9sjl1hUQ4ApWWA","3w • 
 
3 weeks ago • Visible to anyone on or off LinkedIn","40","2 comments","github actions ios",40,2000000,4000040,true,19,true,"{""platformsMentioned"":[""github actions""],""ciComplaintText"":""""}",true,false,false,"[]","","CI Pain"
"urn:li:activity:7434521206931816448","Azure Pipelines for Beginners: Create Your First CI/CD Pipeline

Azure Pipelines automates your build and deployment process, saving hours of manual work. This beginner-friendly guide walks you through creating your first CI/CD pipeline in Azure DevOps.

Read the full how-to guide: https://lnkd.in/eGfz8deJ


hashtag
#DevOps 
hashtag
#CICD 
hashtag
#GitHub 
hashtag
#ITTips 
hashtag
#CloudComputing 
hashtag
#TechTips 
hashtag
#Azure 
hashtag
#AzureDevOps 
hashtag
#Productivity 
hashtag
#Agile
…more","","5 followers
5 followers","https://www.linkedin.com/company/xaza-llc/posts","2d • 
 
2 days ago • Visible to anyone on or off LinkedIn","0","0","android ci pipeline",0,0,0,true,11,true,"{""platformsMentioned"":[""azure devops""],""ciComplaintText"":""""}",true,false,false,"[]","","CI Pain"
"urn:li:activity:7432785978349490176","🚀 End-to-End CI/CD + Observability Pipeline (Node.js)
I built a production-style DevOps pipeline designed around reliability, traceability, and lifecycle management not just deployment.
🏗 Stack Overview
API: Node.js
CI: Jenkins
Containerization: Docker
Registry: Docker Hub
Monitoring: Prometheus
Visualization: Grafana
⚙ Pipeline Design
1️⃣ Quality Gate (Fail Fast Model)
Jenkins triggers npm test before image build
Pipeline halts on failure
Prevents unstable artifacts from reaching registry
2️⃣ Deterministic Image Strategy
Docker images tagged with unique Build IDs
Enables precise rollback
Avoids “latest tag” ambiguity
3️⃣ Automated Deployment Flow
Post-push trigger refreshes running container
Minimal downtime strategy
Reduced manual intervention
4️⃣ Observability Layer
Prometheus scrapes:
CPU
RAM
Request rate
Grafana dashboards visualize live metrics
Enables proactive performance management
🧠 Engineering Insight
The hardest part wasn’t integration — it was lifecycle control.
I implemented:
Post-build cleanup automation
Image pruning strategy
Workspace management
Because CI servers that aren’t maintained become the next production outage.
🔗 Repo + IaC Setup: 
https://lnkd.in/eT82zYyn
Happy to discuss pipeline optimization, scaling strategies, or observability patterns.

hashtag
#DevOps 
hashtag
#SRE 
hashtag
#CICD 
hashtag
#CloudNative 
hashtag
#InfrastructureAsCode
…more","","DevOps| Python | Cloud Native | Web-Master
DevOps| Python | Cloud Native | Web-Master","https://www.linkedin.com/in/auwal-yahaya-264176131?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACA8_OwBx3Lf8SXPXBTwg12g6KCx32tnUyY","1w • 
 
1 week ago • Visible to anyone on or off LinkedIn","3","0","ios build pipeline",3,0,3,true,11,true,"{""platformsMentioned"":[""jenkins""],""ciComplaintText"":""""}",true,false,false,"[]","","CI Pain"
"urn:li:activity:7432771430502686722","☁️ Building Reliable Data Pipelines on Azure
Modern data platforms demand more than just ETL scripts. They require automated, secure, and scalable pipelines that can handle production workloads without constant manual intervention.
In a recent setup, we built data pipelines using Azure Synapse and Azure SQL, with deployments fully automated through Azure DevOps. Infrastructure and pipeline definitions were version-controlled, and every change moved through CI/CD stages before reaching production. This reduced manual errors, improved traceability, and made rollbacks straightforward during incidents.
Monitoring, alerting, and access controls were built directly into the platform. The result was consistent data movement, faster release cycles, and fewer production surprises. Strong data engineering today is as much about DevOps discipline as it is about SQL or transformation logic.

hashtag
#Azure 
hashtag
#AzureSQL 
hashtag
#Synapse 
hashtag
#AzureDevOps
 
hashtag
#DataEngineering 
hashtag
#ETL 
hashtag
#DataPipelines
 
hashtag
#CloudEngineering 
hashtag
#CICD 
hashtag
#Automation
 
hashtag
#DevOps 
hashtag
#CloudData
…more","","AWS DevOps| CI/CD | Terraform | Python | Cloud Automation | SRE | Infrastructure as Code | Cloud Automation | Azure | Jenkins | Python |Automation |AWS| Ex Sony| |Citi-Bank|
AWS DevOps| CI/CD | Terraform | Python | Cloud Automation | SRE | Infrastructure as Code | Cloud Automation | Azure | Jenkins | Python |Automation |AWS| Ex Sony| |Citi-Bank|","https://www.linkedin.com/in/gopi-chand-453a0537b?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAF3xjD8BmigUYp8yvBQ6vzQT18TQNR-iqUs","1w • 
 
1 week ago • Visible to anyone on or off LinkedIn","0","0","ios build pipeline",0,0,0,true,11,true,"{""platformsMentioned"":[""azure devops""],""ciComplaintText"":""""}",true,false,false,"[]","","CI Pain"
"urn:li:activity:7433239804026454016","🚀 Excited to share a personal iOS project I have built — DiscoverHub!
This app pulls together live info on News, Weather, Currency rates and popular GitHub repos — and it was a great opportunity to level up my iOS development skills.
Tech highlights:
🎨 SwiftUI —  Built the entire app using SwiftUI. Created custom UI components like a Floating Tab Bar, Skeleton loaders and distinct Error and Empty state views.
🏗️ MVVM Architecture — Used MVVM to cleanly separate the UI and business logic from API calls. 
🌐 REST APIs —  Integrated multiple public APIs (News, OpenWeather, Exchange Rate, GitHub) with proper error handling.
⚡ Combine Framework — Used the Combine framework to handle asynchronous data flow reactively. 
🧪 Unit Testing — Wrote tests for ViewModels and Services using mock dependencies to ensure reliability.
🔄 CI/CD with Jenkins + Fastlane — Set up a local Jenkins pipeline with Fastlane to automate app builds and run test cases.

GitHub Repo: https://lnkd.in/gCm68sbY 


hashtag
#iOS 
hashtag
#SwiftUI 
hashtag
#Swift 
hashtag
#MVVM 
hashtag
#Combine 
hashtag
#Fastlane 
hashtag
#Jenkins 
hashtag
#CI 
hashtag
#MobileDevelopment 
hashtag
#iOSDev
…more","","Software Engineer | BEng (Hons) in Software Engineering - University of Westminster
Software Engineer | BEng (Hons) in Software Engineering - University of Westminster","https://www.linkedin.com/in/chamod-hettiarachchi-b36390183?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACtN81oBgGD0z-QBjt_12e_btUEDN4atWBg","5d • 
 
5 days ago • Visible to anyone on or off LinkedIn","16","1 comment","ios ci pipeline",16,1000000,2000016,true,15,true,"{""platformsMentioned"":[""jenkins""],""ciComplaintText"":""""}",true,false,false,"[""swift""]","","CI Pain"
"urn:li:activity:7433921933123133440","GitHub Actions shipping macos-26 runners to GA matters most for teams who treat Apple builds as part of their supply chain.

Beyond “new runner image,” the real unlocks are around repeatable iOS/macOS pipelines: code signing workflows, tighter controls for build provenance, and fewer surprises when toolchains change under you.


hashtag
#GitHubActions 
hashtag
#CI 
hashtag
#DevSecOps 
hashtag
#iOSDev 
hashtag
#SoftwareSupplyChain
…more","","Looking for the right opportunity to do something amazing
Looking for the right opportunity to do something amazing","https://www.linkedin.com/in/brianducharme?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAACDmzIBYBo_Q3sx1LLn-mtDGx2U3B4XMx0","3d • 
 
3 days ago • Visible to anyone on or off LinkedIn","2","1 comment","ios build pipeline",2,1000000,2000002,true,14,true,"{""platformsMentioned"":[""github actions""],""ciComplaintText"":""""}",true,false,false,"[]","","CI Pain"
"urn:li:activity:7426317993447514114","🚀 Designed & implemented a full-scale CI/CD architecture for a Flutter application covering Web, Android, and iOS using Azure DevOps
This wasn’t just about automating builds — it was about creating a reliable, environment-driven release system that scales across platforms and removes manual deployment risk.
🔥 What this pipeline delivers:
🌐 Flutter Web — Environment-Based Deployment
Fully automated CI/CD for DEV, UAT, and PROD
Environment-specific configurations & variables
Approval-based deployments for UAT & PROD
Clear artifact traceability per environment
🤖 Android — Google Play Console Automation
End-to-end automated Flutter Android builds
Secure keystore & signing handled via pipeline secrets
Automated releases to:
Internal Testing
Production track
Versioning, build numbers & artifacts managed by CI/CD
 ➡️ No manual Play Console uploads
🍎 iOS — TestFlight & App Store Releases
Automated iOS builds on macOS agents
Certificate & provisioning profile management
Fastlane-powered uploads to:
TestFlight
App Store
One-click pipeline → live distribution

Watching code flow seamlessly from commit → pipeline → store without manual steps was incredibly satisfying.
This is the kind of infrastructure that quietly unblocks teams and accelerates delivery.

hashtag
#Flutter 
hashtag
#AzureDevOps 
hashtag
#CICD 
hashtag
#DevOpsEngineering 
hashtag
#MobileCI 
hashtag
#AppRelease 
hashtag
#TestFlight 
hashtag
#GooglePlay 
hashtag
#WebDeployment
…more","","Lead Software Engineer | Expertise in Flutter & Angular | Cross-Platform Mobile App Developer
Lead Software Engineer | Expertise in Flutter & Angular | Cross-Platform Mobile App Developer","https://www.linkedin.com/in/shubham-kothari-sk?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADE1DT4BdKyGJ-ElcAxISRzvRq0-_J1C_lY","3w • 
 
3 weeks ago • Visible to anyone on or off LinkedIn","67","8 comments","android ci pipeline",67,8000000,16000067,true,27,true,"{""platformsMentioned"":[""azure devops""],""ciComplaintText"":""""}",true,false,false,"[""flutter""]","","CI Pain"
"urn:li:activity:7432435735955230720","Azure DevOps AI-assistant
Do you work with 𝗔𝘇𝘂𝗿𝗲 𝗗𝗲𝘃𝗢𝗽𝘀 and build 𝗖𝗜/𝗖𝗗 pipelines or Azure infrastructure using 𝗕𝗶𝗰𝗲𝗽 (Infrastructure as Code)?

During today's 𝗔𝘇𝘂𝗿𝗲 𝗗𝗲𝘃𝗢𝗽𝘀 training, I co-created a practical Bicep AI-assistant together with Danny Malipaard.

This 𝗔𝗜-𝗮𝘀𝘀𝗶𝘀𝘁𝗮𝗻𝘁 helps you build Microsoft Azure environments quickly and in a structured way using Bicep without having to figure everything out yourself.

What can the 𝗕𝗶𝗰𝗲𝗽-𝗮𝘀𝘀𝗶𝘀𝘁𝗮𝗻𝘁 do?

 • Generate Azure infrastructure using reusable Bicep templates
 • Set up a logical repository structure instantly
 • Generate parameters for dev / test / prod
 • Apply security best practices automatically
 • Include logging and monitoring by default
 • Generate Azure DevOps CI/CD pipelines
 • Enforce naming conventions and tagging
 • Explain architectural design decisions
 
In short: From idea → to a fully deployable Azure environment with Bicep and CI/CD.

Try the Bicep agent here👉 https://lnkd.in/e-keNQ2z
𝗧𝗶𝗽: If you build this agent in Copilot Studio, you can connect it to Azure DevOps and let it perform real actions, not just generate output.
Enjoy. 
hashtag
#azuredevops 
hashtag
#bicep 
hashtag
#cicd 
hashtag
#agent 
hashtag
#copilotstudio
…more","","IT-trainer & developer | Microsoft 365, Azure & AI | Power Platform specialist | Beste Opleider van NL 2025 🏆
IT-trainer & developer | Microsoft 365, Azure & AI | Power Platform specialist | Beste Opleider van NL 2025 🏆","https://www.linkedin.com/in/remseymailjard?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAOAFCoBF2LOiRgz_PFSY3JZeQk3GQUnTx0","1w • 
 
1 week ago • Visible to anyone on or off LinkedIn","20","1 comment","ios build pipeline",20,1000000,2000020,true,24,true,"{""platformsMentioned"":[""azure devops""],""ciComplaintText"":""""}",true,false,true,"[]","","CI Pain"
